PLT_CN,CONDID,MOG
510713413126144,1,2
510713414126144,1,0
510713415126144,1,2
510713416126144,2,1
510713416126144,3,0
510713417126144,1,2
510713417126144,2,0
510713418126144,1,0
510713418126144,2,0
510713419126144,1,2
510713420126144,1,2
510713421126144,1,2
510713422126144,1,2
510713423126144,1,2
510713425126144,1,2
510713426126144,1,0
510713427126144,1,2
510713428126144,1,2
510713429126144,1,0
510713429126144,2,0
510713430126144,1,2
510713430126144,2,2
510713431126144,1,0
510713431126144,3,2
510713432126144,1,2
510713433126144,1,2
510713434126144,1,0
510713435126144,1,2
510713436126144,1,0
510713437126144,1,2
510713438126144,1,2
510713440126144,2,2
510713441126144,1,0
510713442126144,1,2
510713442126144,2,1
510713444126144,1,2
510713445126144,1,0
510713445126144,2,0
510713446126144,1,0
510713447126144,1,0
510713448126144,1,2
510713449126144,1,0
510713450126144,1,2
510713450126144,2,0
510713451126144,2,2
510713452126144,1,2
510713454126144,2,2
510713455126144,1,0
510713456126144,3,0
510713457126144,1,2
510713457126144,2,2
510713458126144,1,0
510713458126144,2,0
510713459126144,1,0
510713460126144,1,2
510713461126144,1,2
510713462126144,1,2
510713463126144,1,2
510713464126144,1,2
510713465126144,1,0
510713467126144,1,2
510713468126144,1,2
510713469126144,1,2
510713470126144,1,2
510713470126144,2,0
510713471126144,1,0
510713472126144,1,0
510713473126144,1,2
510713473126144,2,2
510713474126144,1,0
510713475126144,1,2
510713475126144,2,0
510713475126144,3,0
510713476126144,1,2
510713477126144,1,2
510713478126144,1,2
510713479126144,1,0
510713480126144,1,1
510713481126144,1,2
510713482126144,1,2
510713482126144,2,0
510713483126144,1,2
510713484126144,1,0
510713485126144,1,2
510713485126144,2,2
510713486126144,1,2
510713487126144,1,2
510713488126144,1,2
510713489126144,1,2
510713489126144,3,0
510713490126144,1,2
510713491126144,1,0
510713492126144,1,2
510713493126144,1,0
510713493126144,2,2
510713494126144,1,2
510713494126144,2,2
510713495126144,1,0
510713495126144,2,2
510713496126144,1,2
510713496126144,2,0
510713497126144,1,2
510713498126144,1,2
510713500126144,1,2
510713500126144,2,2
510713501126144,1,0
510713502126144,1,0
510713502126144,2,0
510713504126144,1,0
510713504126144,2,2
510713505126144,1,2
510713506126144,1,2
510713507126144,1,0
510713508126144,1,0
510713509126144,1,0
510713510126144,1,2
510713511126144,1,2
510713512126144,1,2
510713513126144,2,0
510713514126144,1,0
510713514126144,2,0
510713515126144,1,2
510713516126144,1,0
510713516126144,2,0
510713517126144,1,0
510713517126144,2,0
510713518126144,2,0
510713519126144,1,2
510713520126144,1,0
510713521126144,1,2
510713522126144,1,2
510713522126144,2,2
510713523126144,1,2
510713524126144,1,1
510713525126144,2,0
510713526126144,1,2
510713527126144,1,2
510713528126144,1,1
510713529126144,1,2
510713530126144,1,2
510713530126144,2,0
510713531126144,2,2
510713532126144,1,1
510713532126144,2,1
510713533126144,1,2
511048549126144,1,0
511048582126144,1,2
511048607126144,1,0
511048637126144,1,2
511048637126144,2,0
511048640126144,1,0
511048677126144,1,0
511048679126144,1,2
511048680126144,1,0
511048681126144,1,2
511048682126144,1,0
511048708126144,1,2
511048708126144,2,0
511048709126144,1,0
511048711126144,1,2
511048712126144,1,2
511048714126144,2,0
511048715126144,1,0
511048715126144,2,0
511048716126144,1,2
511048716126144,2,0
511048717126144,1,0
511048724126144,1,2
511048725126144,1,2
511048726126144,3,2
511048764126144,1,2
511048769126144,1,2
511048769126144,2,0
511048777126144,1,2
511048877126144,1,2
511048877126144,2,0
511048879126144,1,0
511048882126144,1,2
511048888126144,1,0
511048890126144,1,0
511048936126144,1,2
511048936126144,2,0
511048939126144,1,1
511048939126144,2,0
511049013126144,1,2
511049014126144,1,0
511049014126144,2,2
511049041126144,1,0
511049041126144,2,0
511049042126144,1,0
511049175126144,1,2
511049246126144,1,2
511049248126144,1,0
511049314126144,1,2
511050329126144,1,0
511050338126144,1,0
511050339126144,1,2
511050340126144,1,2
511050341126144,1,2
511050342126144,1,2
511050343126144,1,2
511050344126144,1,0
511050344126144,2,2
511050345126144,1,2
511050346126144,1,0
511050346126144,2,2
511050347126144,1,2
511050348126144,1,2
511050349126144,1,2
511050350126144,1,0
511050351126144,1,0
511050351126144,2,0
511050357126144,1,2
511050358126144,1,2
511050359126144,1,0
511050360126144,1,0
511050361126144,1,0
511050362126144,2,2
511050363126144,1,0
511050363126144,3,0
511050364126144,1,0
511050364126144,2,2
511050365126144,1,0
511050374126144,1,2
511050374126144,2,0
511050380126144,1,2
511050380126144,2,2
511050381126144,1,0
511050382126144,1,0
511050383126144,1,2
511050384126144,1,0
511050385126144,1,0
511050386126144,1,0
511050387126144,1,0
511050388126144,1,0
511050388126144,2,2
511050389126144,1,0
511050389126144,2,2
511050390126144,1,2
511050390126144,2,0
511050390126144,3,0
511050391126144,1,2
511050392126144,1,2
511050392126144,2,0
511050393126144,1,0
511050394126144,1,0
511050395126144,1,2
511050396126144,1,2
511050397126144,1,0
511050398126144,1,2
511050399126144,1,2
511050400126144,1,2
511084199126144,1,2
511084200126144,1,2
511084201126144,1,2
511084212126144,1,2
511084213126144,1,2
511084215126144,1,2
511084216126144,1,0
511084217126144,1,0
511084217126144,2,0
511084232126144,1,2
511084233126144,1,2
511084234126144,1,0
511084234126144,2,2
511084235126144,1,2
511084236126144,1,2
511084237126144,1,2
511084238126144,1,0
511084239126144,1,2
511084241126144,1,2
511084242126144,1,2
511084243126144,1,2
511084244126144,1,2
511084245126144,1,2
511084386126144,1,2
511084387126144,1,2
511084388126144,1,0
511084388126144,2,2
511084389126144,1,2
511084390126144,1,0
511084391126144,1,2
511084393126144,1,2
511084413126144,1,2
511084414126144,1,2
511084415126144,1,0
511084416126144,1,2
511084417126144,1,2
511084440126144,1,2
511084441126144,1,2
511084442126144,1,2
511084443126144,1,2
511084444126144,1,0
511084445126144,1,0
511084446126144,1,2
511084447126144,1,2
511084447126144,2,2
511084448126144,1,2
511084450126144,1,2
511084451126144,1,2
511084452126144,1,2
511084453126144,1,2
511084454126144,1,2
511084455126144,1,2
511084456126144,1,2
511084457126144,1,2
511084458126144,1,2
511084459126144,1,0
511084459126144,2,2
511169712126144,1,2
511207291126144,1,2
511207417126144,1,2
511207429126144,1,2
511207468126144,2,2
511207484126144,1,2
511207485126144,1,2
511207926126144,1,2
511207926126144,2,0
511207927126144,1,2
511207927126144,2,2
511207928126144,2,0
511207928126144,3,2
511207929126144,1,0
511207929126144,3,0
511207930126144,1,2
511207931126144,1,2
511207932126144,1,1
511207933126144,1,2
511207934126144,1,2
511207935126144,1,0
511207936126144,1,2
511207937126144,1,2
511207937126144,2,2
511207938126144,1,2
511207939126144,1,2
511207939126144,2,2
511207940126144,1,2
511207941126144,2,2
511207942126144,1,0
511207943126144,1,2
511232114126144,1,2
511232119126144,1,2
511232120126144,1,0
511232121126144,1,2
511232158126144,1,2
511232162126144,1,2
511232163126144,1,2
511232164126144,1,2
511232167126144,1,2
511232197126144,1,2
511232199126144,1,2
511232307126144,2,2
511232307126144,3,2
511232308126144,1,2
511232309126144,1,2
511232310126144,1,2
511232311126144,1,2
511232312126144,1,2
511232313126144,1,2
511232314126144,1,0
511232315126144,1,0
511232316126144,1,2
511232317126144,1,0
511232317126144,2,2
511232318126144,1,2
511232319126144,1,2
511232320126144,1,2
511232321126144,1,2
511232322126144,1,2
511232322126144,2,2
511232323126144,1,0
511232323126144,2,2
511232324126144,1,0
511232325126144,1,2
511232326126144,1,2
511232327126144,1,0
511232328126144,1,2
511232329126144,1,2
511232330126144,2,2
511232331126144,1,2
511232332126144,1,2
511232333126144,1,2
511232334126144,1,0
511232334126144,3,2
511232335126144,1,0
511232336126144,1,2
511232337126144,1,2
511267852126144,1,2
511267852126144,2,2
511267880126144,1,2
511267883126144,1,2
511267884126144,1,2
511267886126144,1,2
511267919126144,1,2
511267948126144,1,2
511267949126144,1,2
511267950126144,1,2
511267951126144,1,2
511267952126144,1,2
511267953126144,1,2
511267953126144,2,2
511267954126144,1,2
511267955126144,1,2
511267958126144,1,2
511267959126144,1,2
511267960126144,1,2
511267961126144,1,2
511267961126144,2,2
511267962126144,1,2
511268732126144,1,2
511268748126144,1,2
511268750126144,1,2
511268762126144,1,2
511268792126144,1,2
511268793126144,1,2
511268794126144,1,2
511268794126144,2,2
511268795126144,1,2
511268797126144,1,2
511268798126144,1,2
511268799126144,2,2
511268800126144,1,2
511268801126144,1,0
511268802126144,1,2
511268802126144,2,2
511293560126144,1,0
511293945126144,1,0
511295069126144,1,0
511295145126144,1,2
511295145126144,2,0
511295184126144,1,0
511296903126144,1,0
511296924126144,1,2
511296924126144,2,0
511296925126144,1,0
511296961126144,1,2
511296962126144,1,0
511296965126144,1,0
511296966126144,1,0
511296966126144,2,0
511296966126144,3,0
511296967126144,1,0
511296968126144,1,2
511296970126144,1,0
511296970126144,2,2
511296971126144,1,2
511296971126144,2,0
511297012126144,1,2
511297015126144,1,2
511297016126144,1,0
511297018126144,1,2
511297019126144,1,0
511297020126144,1,0
511297021126144,1,0
511297022126144,1,0
511297022126144,3,0
511297023126144,1,0
511297024126144,1,0
511297025126144,1,2
511297027126144,1,2
511297028126144,1,0
511297032126144,1,0
511297054126144,1,0
511297055126144,1,2
511297055126144,2,0
511297056126144,1,0
511297056126144,2,0
511297057126144,1,0
512399070126144,1,1
512399070126144,2,0
512399074126144,1,1
512399075126144,2,0
512399075126144,3,2
512399077126144,1,1
512399078126144,1,1
512399079126144,1,2
512399080126144,1,2
512399081126144,2,0
512399081126144,4,2
512399082126144,1,1
512399082126144,3,0
513410313126144,1,2
513410329126144,1,0
513410331126144,1,2
513410341126144,1,2
513410352126144,1,2
513410354126144,1,2
513410355126144,1,2
513410356126144,1,2
513410357126144,1,2
513410358126144,1,2
513410359126144,1,0
513410360126144,1,2
513410365126144,1,2
513410385126144,1,2
513410388126144,1,2
513410391126144,1,2
513410391126144,2,2
513410393126144,1,2
513410394126144,1,2
513410397126144,1,2
513410404126144,1,2
513410432126144,1,2
513410433126144,1,2
513410669126144,1,0
513410669126144,2,2
513410670126144,1,2
513410671126144,1,2
513410672126144,1,2
513410674126144,1,2
513410675126144,1,0
513410676126144,1,2
513410677126144,1,2
513410677126144,2,2
513410678126144,2,2
513410678126144,3,2
513410679126144,1,2
513410680126144,1,2
513410681126144,1,2
513410682126144,1,2
513410683126144,1,1
513410684126144,1,2
513410685126144,1,2
513410686126144,1,1
513410687126144,2,2
513410688126144,1,0
513410688126144,2,1
513410689126144,1,2
513410690126144,1,1
513410691126144,1,2
513410694126144,1,2
513410695126144,1,0
513410696126144,1,0
513410697126144,1,2
513410698126144,1,2
513410699126144,1,2
513410700126144,1,2
513410701126144,1,2
513410702126144,1,2
513410703126144,1,2
513410704126144,1,2
513410705126144,1,2
513410706126144,1,2
513410707126144,1,2
513410708126144,1,0
513410710126144,1,0
513410711126144,1,2
513410711126144,2,0
513410712126144,1,2
513410713126144,1,2
513410714126144,1,0
513410715126144,1,2
513410716126144,1,2
513410717126144,1,2
513410718126144,1,2
513410719126144,1,2
514077628126144,1,2
514077633126144,1,0
514077648126144,1,0
514077648126144,2,2
514077649126144,1,2
514077649126144,3,2
514077650126144,1,2
514077651126144,1,0
514077651126144,2,0
514077653126144,1,2
514077665126144,1,2
514077667126144,1,0
514077668126144,1,1
514077669126144,1,0
514077670126144,1,0
514077672126144,1,0
514077674126144,2,1
514077675126144,1,0
514077675126144,2,0
514077698126144,1,0
514077699126144,1,0
514077699126144,2,0
514077701126144,1,0
514077703126144,1,2
514077703126144,2,2
514077705126144,1,2
514077706126144,1,0
514077707126144,1,0
514077707126144,2,2
514077708126144,2,0
514077709126144,1,2
514077709126144,2,0
514077711126144,1,0
514077711126144,2,2
514077713126144,1,0
514077713126144,2,2
514077714126144,1,1
514077745126144,1,0
514077748126144,1,2
514077749126144,1,0
514077750126144,1,2
514077751126144,1,0
514077752126144,1,2
514077753126144,1,2
514077756126144,1,0
514077756126144,2,2
514077761126144,1,0
514077792126144,1,0
514077795126144,1,0
514077796126144,1,2
514077797126144,1,0
514077797126144,2,0
514077803126144,1,0
514077805126144,1,2
514077806126144,1,0
514077808126144,1,0
514077808126144,2,0
514077866126144,1,2
514077867126144,1,0
514077869126144,1,0
514077877126144,1,0
514077878126144,1,2
514077878126144,2,2
514077878126144,3,2
514077941126144,1,0
514077942126144,1,0
514077943126144,1,2
514077944126144,1,0
514077946126144,1,2
514077947126144,1,0
514077947126144,2,0
514077947126144,3,0
514077948126144,1,2
514077948126144,2,0
514077949126144,1,0
514077959126144,1,0
514077959126144,2,0
514078062126144,1,0
514078062126144,2,2
514078063126144,1,2
514078063126144,2,0
514078066126144,1,0
514078073126144,1,0
514078073126144,2,0
514078076126144,1,0
514078076126144,2,2
514078076126144,3,0
514078078126144,1,0
514078078126144,2,2
514078183126144,1,2
514078187126144,1,2
514078187126144,2,0
514078188126144,1,0
514078430126144,1,0
514078432126144,3,2
514078435126144,1,2
514078435126144,2,2
514078438126144,1,2
514078440126144,3,2
514078441126144,1,2
514078441126144,2,0
514078442126144,1,0
514078442126144,2,0
514078519126144,1,0
514078520126144,1,2
514078523126144,1,2
514078524126144,1,2
514078524126144,2,0
514078525126144,1,2
514078525126144,2,0
514078531126144,1,0
514078541126144,1,2
514078646126144,2,0
514078652126144,2,2
514078656126144,1,0
514078656126144,3,2
514078659126144,1,0
514078659126144,2,2
514078660126144,1,0
514078662126144,1,2
514078668126144,1,2
514079455126144,1,0
514079456126144,1,0
514079457126144,1,2
514079462126144,1,2
514079463126144,1,1
514079476126144,1,0
514079476126144,3,0
514079485126144,1,0
514079487126144,1,0
514079488126144,1,2
514079489126144,1,2
514079499126144,1,2
514079499126144,2,0
514079500126144,1,0
514079500126144,2,0
514079582126144,1,2
514079610126144,1,2
514079610126144,2,2
514079696126144,1,0
514079696126144,2,2
514079698126144,1,2
514079725126144,1,2
514079725126144,2,0
514079725126144,3,0
514079764126144,1,0
514079764126144,2,0
514079765126144,1,2
514079765126144,2,0
514079766126144,1,0
514079766126144,2,2
514079770126144,1,2
514080052126144,1,0
514080063126144,1,2
514080065126144,1,2
514080065126144,2,2
514080066126144,1,2
514080072126144,1,0
514080079126144,1,0
514080089126144,1,0
514080090126144,1,2
514080148126144,1,0
514080186126144,1,0
514080190126144,1,2
514080211126144,2,2
514080212126144,1,0
514080295126144,1,1
514080336126144,1,2
514080339126144,1,2
514080339126144,2,0
514080627126144,1,0
514080627126144,2,0
514080628126144,1,0
514080628126144,2,0
514080633126144,1,0
514080633126144,2,0
514080641126144,1,0
514080641126144,2,0
514080649126144,1,0
514080660126144,1,0
514080661126144,1,0
514080662126144,1,2
514080682126144,1,0
514080682126144,2,2
514080682126144,3,0
514080688126144,1,1
514080706126144,1,0
514080706126144,2,2
514080707126144,1,0
514080707126144,2,0
514080712126144,1,2
514080737126144,1,2
514080740126144,1,0
514080742126144,1,0
514080808126144,1,0
514080808126144,2,0
514080809126144,1,2
514080809126144,2,0
514080845126144,2,2
514080899126144,1,2
514080900126144,1,2
514080901126144,1,2
514080903126144,1,2
514080936126144,1,1
514080938126144,1,2
523737894126144,1,2
523737914126144,1,2
523737915126144,1,2
523737916126144,1,2
523737931126144,1,2
523737941126144,1,2
523737941126144,2,2
523737942126144,2,2
523737944126144,1,2
523737946126144,3,2
523737987126144,1,0
523738119126144,1,1
523738119126144,2,1
523738120126144,1,0
523738121126144,1,0
523738121126144,2,0
523738122126144,1,2
523738142126144,1,2
523738142126144,3,1
523738170126144,1,2
523738171126144,1,2
523738172126144,1,1
523738173126144,2,2
523738175126144,1,2
523738175126144,2,2
523738188126144,1,2
523738361126144,1,1
523738374126144,1,2
523738374126144,2,0
523738384126144,1,2
523738385126144,1,0
523738385126144,2,2
523738389126144,1,1
523738401126144,1,0
523738402126144,1,2
523738593126144,1,2
523738593126144,2,2
523738624126144,1,2
523738625126144,1,2
523738632126144,1,0
523738632126144,2,0
523738634126144,1,2
523738634126144,2,2
523738636126144,1,2
523738637126144,1,2
523738640126144,1,2
523738642126144,1,1
523738644126144,1,2
523738646126144,1,2
523738646126144,2,0
523738647126144,1,1
532495243126144,1,2
532495306126144,1,2
532495307126144,1,2
532495354126144,2,0
532495354126144,3,0
532495355126144,1,2
532495355126144,2,2
532495356126144,1,2
532495357126144,1,0
532495362126144,1,0
532495362126144,2,2
532495362126144,3,2
532495363126144,1,2
532495413126144,1,2
532495414126144,1,2
532495415126144,1,0
532495458126144,1,2
532495458126144,2,0
532495459126144,1,1
532495640126144,1,0
532495641126144,1,2
532495642126144,1,0
532495652126144,1,2
532495653126144,1,0
532495700126144,1,0
532495700126144,2,2
532495701126144,1,2
532495702126144,1,2
532495733126144,1,1
532495734126144,1,2
532495734126144,2,1
532495736126144,1,0
532495737126144,1,2
532495737126144,2,0
532495775126144,1,2
532495776126144,1,2
532495777126144,1,0
532495778126144,1,2
532495779126144,1,2
532495779126144,2,2
